source	target	time	rating	comment
2691	2545	2012-10-16 11:01:18.591820032	-10	NaN
2691	2657	2012-10-16 11:01:30.412600064	-10	NaN
2691	2623	2012-10-16 11:01:40.888710144	-10	NaN
2691	2522	2012-10-16 11:01:53.355320064	-10	NaN
2691	2694	2012-10-16 11:02:05.970909952	-10	NaN
2691	2695	2012-10-16 11:02:17.500430080	-10	NaN
2691	2699	2012-10-16 11:02:28.444160000	-10	NaN
2691	2700	2012-10-16 11:02:39.815529984	-10	NaN
2691	2701	2012-10-16 11:02:50.397639936	-10	NaN
2691	2702	2012-10-16 11:03:01.703180032	-10	NaN
2691	2703	2012-10-16 11:03:35.507620096	-10	NaN
2691	2704	2012-10-16 11:03:47.503020032	-10	NaN
2691	2705	2012-10-16 11:03:58.763119872	-10	NaN
2691	2706	2012-10-16 11:04:08.919249920	-10	NaN
2691	2707	2012-10-16 11:04:19.559070208	-10	NaN
2691	2708	2012-10-16 11:04:30.690510080	-10	NaN
2691	2709	2012-10-16 11:04:41.162909952	-10	NaN
2784	1555	2012-10-16 12:25:16.234400000	1	NaN
2823	2782	2012-10-16 14:00:07.989080064	10	NaN
2266	1543	2012-10-16 14:30:24.804120064	-10	NaN
2782	2823	2012-10-16 14:43:19.811980032	1	NaN
1555	2784	2012-10-16 15:54:31.146339840	1	NaN
2654	2728	2012-10-16 16:05:01.380069888	3	NaN
1018	2364	2012-10-16 16:34:40.484400128	1	NaN
2364	1018	2012-10-16 16:36:44.990760192	1	NaN
905	2174	2012-10-16 17:25:30.081649920	2	NaN
2174	905	2012-10-16 17:27:08.850939904	3	NaN
2730	2647	2012-10-16 18:28:36.127739904	4	NaN
2647	2730	2012-10-16 18:29:59.904669952	4	NaN
2824	1953	2012-10-16 18:43:27.582520064	1	NaN
2804	2825	2012-10-16 18:44:23.632390144	1	NaN
2795	2635	2012-10-16 19:08:39.753370112	1	NaN
2028	2761	2012-10-16 20:21:49.671680000	1	NaN
2761	2028	2012-10-16 20:31:59.419180032	1	NaN
2635	2806	2012-10-16 20:46:28.234210048	2	NaN
2806	2635	2012-10-16 20:49:48.371109888	2	NaN
1967	1719	2012-10-16 22:47:56.440189952	-10	NaN
2827	1953	2012-10-16 22:53:51.716259840	1	NaN
2795	2028	2012-10-16 23:15:02.475209984	1	NaN
1810	2778	2012-10-16 23:16:14.221580032	-10	NaN
2028	2801	2012-10-17 05:47:14.863140096	1	NaN
2028	2822	2012-10-17 05:47:35.066370048	1	NaN
2647	2828	2012-10-17 11:38:27.723570176	1	NaN
2825	2804	2012-10-17 11:46:04.572930048	1	NaN
2828	2647	2012-10-17 11:59:58.614700032	10	NaN
2252	2310	2012-10-17 13:53:48.182540032	2	NaN
2785	35	2012-10-17 16:31:52.401520128	2	NaN
2310	2252	2012-10-17 18:19:37.370019840	2	NaN
35	2785	2012-10-17 18:26:23.243219968	2	NaN
35	2379	2012-10-17 19:43:55.030790144	1	NaN
2379	35	2012-10-17 19:47:06.729170176	1	NaN
2125	2333	2012-10-17 20:14:20.020339968	1	NaN
2333	2125	2012-10-17 20:18:24.798830080	2	NaN
1899	1765	2012-10-18 00:12:56.992960000	1	NaN
1765	1899	2012-10-18 00:14:06.916000000	1	NaN
7	2319	2012-10-18 01:31:22.831849984	2	NaN
2600	2763	2012-10-18 01:31:49.757309952	3	NaN
2538	1733	2012-10-18 08:42:02.762599936	2	NaN
35	2829	2012-10-18 12:11:54.185920000	1	NaN
1939	2807	2012-10-18 16:14:50.449389824	1	NaN
2807	1939	2012-10-18 16:16:39.322710016	1	NaN
2266	634	2012-10-18 19:33:15.505760000	-3	NaN
2028	2784	2012-10-18 19:47:59.066459904	7	NaN
2296	2821	2012-10-18 22:08:48.343470080	2	NaN
2821	2296	2012-10-18 22:33:51.777309952	1	NaN
1899	1334	2012-10-18 23:17:29.727150080	1	NaN
2832	1953	2012-10-19 00:45:59.806909952	1	NaN
2812	57	2012-10-19 01:11:32.680499968	5	NaN
2404	2833	2012-10-19 01:27:57.843529984	1	NaN
2266	2498	2012-10-19 01:32:13.476429824	-8	NaN
2252	2498	2012-10-19 01:35:02.560450048	-5	NaN
2833	2404	2012-10-19 01:39:28.121609984	1	NaN
2494	2498	2012-10-19 01:46:03.208369920	-5	NaN
2328	2498	2012-10-19 01:47:33.222249984	-10	NaN
2143	2498	2012-10-19 01:52:05.568969984	-5	NaN
2266	2714	2012-10-19 02:21:45.674969856	-10	NaN
2830	2775	2012-10-19 03:50:36.920589824	1	NaN
2266	219	2012-10-19 04:02:05.388470016	-3	NaN
2679	57	2012-10-19 05:14:58.819240192	1	NaN
7	2388	2012-10-19 05:16:50.500950016	2	NaN
2388	7	2012-10-19 05:17:25.341580032	2	NaN
35	2834	2012-10-19 13:22:53.422050048	1	NaN
1054	2836	2012-10-19 15:09:57.514889984	1	NaN
2045	2214	2012-10-19 17:07:34.529740032	1	NaN
2266	1669	2012-10-19 18:38:20.876150016	-3	NaN
2805	2838	2012-10-19 19:00:30.930429952	1	NaN
2838	2805	2012-10-19 19:03:49.293750016	1	NaN
2725	2839	2012-10-19 19:10:10.731110144	1	NaN
2839	2725	2012-10-19 19:19:35.832320000	1	NaN
2839	2840	2012-10-19 19:43:00.907520000	1	NaN
2840	2839	2012-10-19 19:43:13.204329984	1	NaN
2829	35	2012-10-19 19:50:18.439889920	1	NaN
2266	742	2012-10-19 21:33:29.625380096	-3	NaN
2409	2805	2012-10-19 21:46:13.711869952	1	NaN
2805	2409	2012-10-19 21:46:54.616359936	1	NaN
2266	387	2012-10-19 22:45:49.067480064	-3	NaN
905	2388	2012-10-19 23:13:50.104600064	1	NaN
786	1383	2012-10-20 00:30:50.161540096	-10	NaN
2733	81	2012-10-20 02:50:03.442429952	-1	NaN
2733	2795	2012-10-20 03:42:38.154010112	1	NaN
2795	2733	2012-10-20 03:42:55.936049920	1	NaN
135	1293	2012-10-20 04:57:14.805819904	-10	NaN
2733	2658	2012-10-20 06:49:36.481869824	2	NaN
2725	1633	2012-10-20 06:51:27.863660032	1	NaN
2843	2725	2012-10-20 06:55:48.378289920	1	NaN
1752	2841	2012-10-20 11:18:34.826360064	2	NaN
2841	1752	2012-10-20 11:41:54.061510144	2	NaN
242	2663	2012-10-20 15:32:36.745830144	2	NaN
2663	242	2012-10-20 15:32:46.197129984	1	NaN
2165	2498	2012-10-20 17:04:07.929670144	-10	NaN
2266	1499	2012-10-20 17:15:00.877660160	1	NaN
1499	2266	2012-10-20 17:16:14.379909888	2	NaN
2252	2067	2012-10-20 18:19:22.951350016	4	NaN
2728	2581	2012-10-20 19:13:01.642810112	-10	NaN
304	2581	2012-10-20 19:13:56.691960064	-10	NaN
2018	2725	2012-10-20 19:37:46.140739840	5	NaN
2388	2198	2012-10-20 20:05:41.079030016	2	NaN
2725	1689	2012-10-20 20:38:23.952480000	1	NaN
1689	2725	2012-10-20 20:39:10.096230144	1	NaN
2590	2725	2012-10-20 21:21:49.377500160	1	NaN
2725	2590	2012-10-20 21:22:55.794779904	1	NaN
1286	1217	2012-10-21 02:03:45.893510144	5	NaN
35	2388	2012-10-21 08:36:01.781430016	1	NaN
35	2844	2012-10-21 08:47:08.088219904	1	NaN
2590	2763	2012-10-21 12:58:01.180620032	1	NaN
2763	2590	2012-10-21 12:58:29.010419968	1	NaN
1396	870	2012-10-21 13:56:41.586360064	2	NaN
546	2067	2012-10-21 14:30:34.610820096	2	NaN
2067	546	2012-10-21 14:31:04.039750144	2	NaN
2067	1675	2012-10-21 15:36:49.000509952	6	NaN
1675	2067	2012-10-21 15:37:15.528130048	6	NaN
2266	780	2012-10-21 18:50:33.199379968	-3	NaN
2635	2826	2012-10-21 19:14:06.837840128	1	NaN
2846	2028	2012-10-21 19:42:26.050739968	3	NaN
2829	2812	2012-10-21 20:09:30.513609984	1	NaN
2812	2829	2012-10-21 20:11:54.083030016	1	NaN
2028	780	2012-10-21 20:49:50.039230208	-3	NaN
1733	2625	2012-10-21 22:11:26.284440064	5	NaN
1733	2538	2012-10-21 22:12:24.733260032	3	NaN
2266	405	2012-10-21 22:44:21.282500096	-3	NaN
2296	2794	2012-10-21 23:31:00.523200000	2	NaN
2794	2296	2012-10-21 23:39:13.811520000	2	NaN
2831	2028	2012-10-22 00:38:18.982759936	2	NaN
2625	2296	2012-10-22 00:42:09.196899840	1	NaN
2028	2831	2012-10-22 00:51:10.845600000	2	NaN
2028	2846	2012-10-22 00:51:39.969139968	4	NaN
2625	2040	2012-10-22 01:00:41.613120000	6	NaN
2625	1566	2012-10-22 01:22:00.420310016	3	NaN
2315	2848	2012-10-22 04:26:01.447520000	1	NaN
2848	2315	2012-10-22 04:28:05.878089984	1	NaN
2848	2849	2012-10-22 04:38:13.187220224	1	NaN
2849	2848	2012-10-22 04:38:35.951529984	1	NaN
2558	2848	2012-10-22 09:09:22.896280064	1	NaN
2848	2558	2012-10-22 09:09:37.106630144	1	NaN
2845	2850	2012-10-22 13:29:11.617449984	2	NaN
2850	2845	2012-10-22 13:30:45.530080000	5	NaN
1566	2625	2012-10-22 13:44:27.954870016	3	NaN
2485	2646	2012-10-22 14:49:35.849060096	1	NaN
2635	2851	2012-10-22 15:18:15.239449856	1	NaN
2823	77	2012-10-22 15:28:01.439049984	-1	NaN
2590	1675	2012-10-22 16:30:29.501539840	1	NaN
1675	2590	2012-10-22 16:31:06.799389952	1	NaN
2851	2635	2012-10-22 16:57:56.033540096	1	NaN
2812	25	2012-10-22 17:38:05.707099904	1	NaN
2844	35	2012-10-22 18:12:35.490030080	1	NaN
2851	2852	2012-10-22 19:43:46.276730112	1	NaN
1334	1802	2012-10-22 21:04:45.872480000	2	NaN
2853	1953	2012-10-22 21:57:03.562269952	1	NaN
545	1331	2012-10-22 22:11:41.603270144	-5	NaN
2795	2835	2012-10-22 22:36:27.012659968	1	NaN
2835	2795	2012-10-22 22:37:11.166500096	1	NaN
2725	905	2012-10-22 23:28:08.506809856	3	NaN
905	2725	2012-10-22 23:28:14.544260096	1	NaN
2848	2856	2012-10-23 00:52:40.659600128	1	NaN
2856	2848	2012-10-23 00:55:19.051200000	1	NaN
2658	2733	2012-10-23 00:58:04.067749888	2	NaN
2855	2028	2012-10-23 01:09:43.517939968	1	NaN
2852	2851	2012-10-23 02:38:11.138880000	1	NaN
2214	304	2012-10-23 02:38:44.718849792	1	NaN
304	2214	2012-10-23 02:38:58.407300096	1	NaN
2857	1953	2012-10-23 02:40:19.841779968	1	NaN
2214	2822	2012-10-23 02:47:24.590569984	2	NaN
2214	2733	2012-10-23 02:47:50.800640000	1	NaN
2067	2262	2012-10-23 02:53:13.592630016	2	NaN
2693	2427	2012-10-23 05:00:16.916969984	10	NaN
2125	2844	2012-10-23 05:01:42.746910208	1	NaN
2028	2809	2012-10-23 05:22:55.528000000	1	NaN
2028	2848	2012-10-23 05:23:02.059360000	1	NaN
2848	2809	2012-10-23 05:23:37.080740096	1	NaN
2809	2848	2012-10-23 05:28:18.552489984	1	NaN
2809	2028	2012-10-23 05:28:29.201449984	1	NaN
2485	2858	2012-10-23 09:19:13.053800192	1	NaN
2848	1806	2012-10-23 12:59:22.370759936	1	NaN
1806	2848	2012-10-23 12:59:34.488480000	1	NaN
2845	96	2012-10-23 13:39:39.457560064	2	NaN
1735	2859	2012-10-23 13:40:08.553630208	1	NaN
96	2845	2012-10-23 14:02:05.798540032	2	NaN
2724	2848	2012-10-23 14:42:53.848370176	1	NaN
1997	2244	2012-10-23 14:45:31.127779840	1	NaN
2860	1953	2012-10-23 15:37:56.111980032	1	NaN
2646	2485	2012-10-23 17:01:37.004529920	2	NaN
2028	2679	2012-10-23 18:01:35.123800064	1	NaN
2679	2028	2012-10-23 18:02:18.909840128	1	NaN
2266	198	2012-10-23 18:19:53.173609984	-3	NaN
1675	1731	2012-10-23 18:27:04.075369984	1	NaN
35	2839	2012-10-23 18:39:06.708440064	1	NaN
1693	1989	2012-10-23 19:05:12.204090112	2	NaN
1989	1693	2012-10-23 19:07:34.764820224	2	NaN
2862	1953	2012-10-23 19:36:34.331939840	1	NaN
2854	1953	2012-10-23 19:53:56.112050176	2	NaN
2266	2863	2012-10-23 20:02:51.159030016	-10	NaN
2845	2864	2012-10-23 21:07:45.720460032	1	NaN
2859	634	2012-10-23 22:33:25.299030016	-3	NaN
905	2733	2012-10-23 22:41:04.414949888	2	NaN
2812	2865	2012-10-23 22:41:31.398520064	1	NaN
2865	2812	2012-10-23 22:42:05.036070144	1	NaN
2028	2866	2012-10-24 00:22:20.442449920	1	NaN
2848	2769	2012-10-24 00:46:56.712699904	1	NaN
2296	2625	2012-10-24 00:49:07.222279936	1	NaN
2769	2848	2012-10-24 00:51:27.922339840	1	NaN
1281	1803	2012-10-24 01:41:50.900930048	2	NaN
1281	1565	2012-10-24 01:47:31.067660032	3	NaN
2848	2724	2012-10-24 02:32:38.306159872	1	NaN
2868	2848	2012-10-24 02:32:57.001159936	1	NaN
2868	2725	2012-10-24 02:34:02.679470080	1	NaN
1899	2491	2012-10-24 04:22:12.370599936	2	NaN
2296	2733	2012-10-24 05:28:13.224969984	1	NaN
2296	2030	2012-10-24 05:30:16.810970112	5	NaN
2808	2869	2012-10-24 06:42:46.600699904	1	NaN
2869	2808	2012-10-24 06:44:40.108230144	1	NaN
2726	1810	2012-10-24 06:52:17.372169984	1	NaN
1810	2726	2012-10-24 06:53:48.936180224	1	NaN
2767	2870	2012-10-24 08:17:40.844559872	1	NaN
2870	2767	2012-10-24 08:19:24.575800064	1	NaN
1615	2859	2012-10-24 12:36:22.993509888	1	NaN
2266	654	2012-10-24 12:39:34.892770048	-3	NaN
2867	1953	2012-10-24 12:48:36.910959872	1	NaN
2823	2871	2012-10-24 12:58:14.868769792	1	NaN
2871	2823	2012-10-24 12:58:47.725070080	1	NaN
2214	2028	2012-10-24 16:08:38.772030208	10	NaN
2642	2872	2012-10-24 18:36:43.457259776	1	NaN
2419	1953	2012-10-24 20:01:39.356250112	1	NaN
2725	2868	2012-10-24 21:19:09.629210112	1	NaN
1953	2873	2012-10-24 22:12:59.757139968	2	NaN
2688	304	2012-10-24 22:35:42.949570048	1	NaN
2795	2868	2012-10-24 22:51:17.183939840	-1	NaN
2861	2028	2012-10-25 00:51:57.065959936	1	NaN
2848	2859	2012-10-25 00:58:23.762140160	3	NaN
2872	2642	2012-10-25 01:58:46.580509952	1	NaN
2266	632	2012-10-25 02:11:31.404280064	-3	NaN
57	2812	2012-10-25 02:38:42.418060032	2	NaN
57	1565	2012-10-25 02:39:55.045239808	2	NaN
57	64	2012-10-25 02:42:35.347209984	5	NaN
57	2214	2012-10-25 02:44:34.800150016	1	NaN
2733	2835	2012-10-25 02:51:47.441200128	1	NaN
2835	2733	2012-10-25 02:53:17.147980032	1	NaN
2028	2861	2012-10-25 03:14:50.673059840	2	NaN
2868	361	2012-10-25 03:59:43.392790016	-10	NaN
2848	2868	2012-10-25 05:25:14.386870016	-1	NaN
2763	2600	2012-10-25 05:39:46.280140032	2	NaN
361	2868	2012-10-25 05:49:31.794480128	-10	NaN
2512	1899	2012-10-25 06:38:44.390949888	1	NaN
304	2688	2012-10-25 11:13:24.373100032	1	NaN
2485	2852	2012-10-25 11:28:19.687099904	1	NaN
2852	2485	2012-10-25 11:30:30.551909888	1	NaN
2733	540	2012-10-25 13:57:15.092890112	2	NaN
540	2733	2012-10-25 13:57:44.079490048	2	NaN
2867	2378	2012-10-25 13:59:52.323379968	1	NaN
2378	2867	2012-10-25 14:05:54.940860160	1	NaN
2874	2378	2012-10-25 14:27:15.828179968	3	NaN
2378	2874	2012-10-25 14:27:38.757839872	2	NaN
2823	2875	2012-10-25 14:59:37.402220032	1	NaN
546	2693	2012-10-25 16:26:41.433459968	1	NaN
1953	1383	2012-10-25 18:08:48.160389888	-10	NaN
1953	2693	2012-10-25 18:19:17.567790080	2	NaN
2693	1953	2012-10-25 18:20:03.058439936	2	NaN
2693	2028	2012-10-25 19:07:04.210619904	4	NaN
2266	2795	2012-10-25 19:20:03.393910016	2	NaN
2795	2266	2012-10-25 19:23:33.610560000	2	NaN
1612	1810	2012-10-25 19:28:48.625939968	3	NaN
1810	1612	2012-10-25 19:30:47.624389888	3	NaN
2028	2877	2012-10-25 20:45:12.459689984	1	NaN
2494	2028	2012-10-25 20:55:52.225469952	2	NaN
2859	1893	2012-10-25 21:08:27.581690112	2	NaN
1893	2859	2012-10-25 21:08:42.606290176	2	NaN
2877	2028	2012-10-25 23:08:09.111619840	1	NaN
2028	2494	2012-10-25 23:29:18.601550080	4	NaN
242	2878	2012-10-25 23:35:03.850490112	1	NaN
242	1271	2012-10-25 23:35:42.746360064	1	NaN
2859	1615	2012-10-26 00:13:42.016349952	2	NaN
2028	2405	2012-10-26 01:21:43.999460096	1	NaN
2028	2033	2012-10-26 01:56:06.870390016	7	NaN
2751	2879	2012-10-26 02:21:12.541230080	1	NaN
2848	2028	2012-10-26 03:32:46.353929984	1	NaN
2028	2880	2012-10-26 05:07:38.759229952	3	NaN
2848	2882	2012-10-26 07:42:02.259449856	1	NaN
2882	2848	2012-10-26 07:43:23.778380032	1	NaN
2881	2848	2012-10-26 08:28:13.308089856	2	NaN
2879	235	2012-10-26 08:58:57.554240000	-1	NaN
2848	2883	2012-10-26 09:17:25.904120064	1	NaN
870	1846	2012-10-26 11:14:29.194089984	1	NaN
1675	2884	2012-10-26 13:09:18.288489984	1	NaN
2884	1675	2012-10-26 13:10:45.319760128	10	NaN
1675	937	2012-10-26 13:38:46.949019904	3	NaN
2859	2885	2012-10-26 13:45:00.232969984	1	NaN
2885	2859	2012-10-26 13:48:22.685100032	1	NaN
2886	2879	2012-10-26 13:51:13.858299904	-10	NaN
1916	1675	2012-10-26 15:17:12.683919872	2	NaN
1675	1916	2012-10-26 15:21:02.312349952	2	NaN
2028	2837	2012-10-26 15:40:03.144710144	2	NaN
2837	2028	2012-10-26 15:42:19.172990208	3	NaN
1675	1733	2012-10-26 16:05:15.217600000	1	NaN
1733	1675	2012-10-26 16:06:03.908499968	3	NaN
2635	2875	2012-10-26 17:14:01.514820096	2	NaN
2859	57	2012-10-26 17:31:08.894390016	1	NaN
57	2859	2012-10-26 17:31:54.761060096	1	NaN
2879	2028	2012-10-26 17:41:57.032219904	-9	NaN
2045	2879	2012-10-26 17:59:42.017169920	-10	NaN
2879	2688	2012-10-26 18:03:04.733779968	-10	NaN
2688	2879	2012-10-26 18:05:21.594170112	-10	NaN
2866	2688	2012-10-26 18:54:13.954649856	10	NaN
2688	2067	2012-10-26 19:18:11.234259968	1	NaN
2859	25	2012-10-26 19:24:05.608529920	-10	NaN
2866	1810	2012-10-26 19:41:03.700679936	1	NaN
1810	2866	2012-10-26 19:41:32.247620096	1	NaN
2067	2886	2012-10-26 19:58:23.374919936	-5	NaN
2028	2884	2012-10-26 20:17:50.888999936	2	NaN
2884	2028	2012-10-26 20:20:10.521600000	10	NaN
1810	2877	2012-10-26 20:22:44.880640000	1	NaN
1334	25	2012-10-26 20:25:19.890650112	-10	NaN
1802	2822	2012-10-26 20:45:01.976150016	1	NaN
492	2770	2012-10-26 21:45:53.521639936	1	NaN
2028	2876	2012-10-26 23:34:44.808819968	1	NaN
2876	2028	2012-10-26 23:36:28.845969920	1	NaN
304	1819	2012-10-26 23:59:40.424609792	5	NaN
1814	545	2012-10-27 00:22:14.046889984	1	NaN
2028	2879	2012-10-27 00:41:47.732419840	-10	NaN
2728	2713	2012-10-27 02:10:58.568679936	1	NaN
2713	2728	2012-10-27 02:14:34.011529984	1	NaN
2144	1885	2012-10-27 03:32:25.184570112	6	NaN
2728	2605	2012-10-27 03:44:22.025139968	4	NaN
1885	2144	2012-10-27 03:50:57.825870080	6	NaN
2795	2214	2012-10-27 04:04:56.599299840	2	NaN
2887	2725	2012-10-27 07:10:08.380729856	1	NaN
2658	2160	2012-10-27 07:13:32.829819904	7	NaN
492	2888	2012-10-27 07:40:57.410029824	1	NaN
2160	2658	2012-10-27 07:50:10.369449984	7	NaN
2160	1185	2012-10-27 07:52:03.863229952	1	NaN
563	1624	2012-10-27 12:26:26.283879936	1	NaN
2859	2848	2012-10-27 13:15:16.838390016	3	NaN
2378	2889	2012-10-27 14:35:36.902440192	1	NaN
2889	2378	2012-10-27 14:39:40.249030144	1	NaN
2328	628	2012-10-27 17:56:04.383030016	-3	NaN
546	2891	2012-10-27 18:40:09.249710080	1	NaN
2891	546	2012-10-27 18:40:51.094599936	1	NaN
1620	2892	2012-10-27 18:52:48.346669824	1	NaN
2892	1620	2012-10-27 19:04:57.371059968	1	NaN
135	1899	2012-10-27 20:52:30.135680000	2	NaN
1499	2158	2012-10-27 21:22:22.452049920	1	NaN
2688	2893	2012-10-27 22:02:30.731810048	1	NaN
1899	135	2012-10-27 23:02:33.746820096	3	NaN
1899	2894	2012-10-27 23:03:30.391060224	1	NaN
2894	1899	2012-10-27 23:04:52.571010048	1	NaN
2635	2895	2012-10-27 23:18:08.100339968	1	NaN
2296	2893	2012-10-27 23:21:02.589159936	1	NaN
2893	2296	2012-10-27 23:25:37.623290112	1	NaN
2895	2635	2012-10-27 23:31:18.604000000	1	NaN
1802	2017	2012-10-28 00:07:32.696600064	-8	NaN
2605	2728	2012-10-28 00:54:15.881260032	4	NaN
1815	1334	2012-10-28 00:55:25.317650176	3	NaN
1815	1271	2012-10-28 00:55:35.991489792	1	NaN
1815	2733	2012-10-28 01:44:29.578959872	1	NaN
2028	2896	2012-10-28 04:32:46.211190016	1	NaN
2896	2028	2012-10-28 04:34:22.545809920	1	NaN
2028	2644	2012-10-28 04:41:45.730670080	1	NaN
2711	2017	2012-10-28 11:47:10.200339968	-10	NaN
304	2859	2012-10-28 14:20:24.876430080	1	NaN
2045	1334	2012-10-28 14:22:11.640069888	5	NaN
242	2811	2012-10-28 15:00:10.559469824	-10	NaN
2898	2891	2012-10-28 15:01:22.072870144	1	NaN
2891	2898	2012-10-28 15:02:18.550710016	1	NaN
2891	2811	2012-10-28 15:10:26.582089984	-10	NaN
2409	523	2012-10-28 15:32:16.723990016	-10	NaN
2045	2891	2012-10-28 15:33:13.530210048	1	NaN
2891	2045	2012-10-28 15:33:44.479790080	1	NaN
1815	242	2012-10-28 16:27:01.798779904	1	NaN
2795	242	2012-10-28 19:50:35.667160064	1	NaN
2878	242	2012-10-28 20:28:21.328870144	1	NaN
2758	2642	2012-10-28 22:56:10.705420032	1	NaN
35	2872	2012-10-29 00:12:51.337920000	1	NaN
2266	1832	2012-10-29 00:24:15.165699840	1	NaN
2733	905	2012-10-29 00:43:06.291150080	2	NaN
2877	1539	2012-10-29 02:13:14.628079872	-1	NaN
2877	862	2012-10-29 02:14:49.212369920	-1	NaN
2877	628	2012-10-29 02:17:55.833789952	-1	NaN
937	1675	2012-10-29 02:41:38.378479872	5	NaN
2266	1100	2012-10-29 02:57:20.249550080	-3	NaN
2888	492	2012-10-29 03:17:01.072819968	1	NaN
491	2784	2012-10-29 04:22:05.732559872	1	NaN
2784	491	2012-10-29 04:36:02.146200064	1	NaN
1899	937	2012-10-29 06:54:46.281539840	1	NaN
937	1899	2012-10-29 06:54:51.111360000	1	NaN
2892	2900	2012-10-29 12:54:18.463409920	1	NaN
2900	2892	2012-10-29 12:58:17.940519936	1	NaN
2063	2581	2012-10-29 16:11:40.549169920	-10	NaN
1810	2409	2012-10-29 17:25:23.203939840	3	NaN
2409	1810	2012-10-29 17:26:40.860160000	3	NaN
1899	2513	2012-10-29 18:10:22.375840000	2	NaN
2176	1244	2012-10-29 18:21:49.513370112	1	NaN
112	2194	2012-10-29 19:45:33.899239936	1	NaN
2728	2725	2012-10-29 19:52:44.817929984	4	NaN
112	1487	2012-10-29 19:58:45.569339904	2	NaN
112	96	2012-10-30 01:21:09.279079936	1	NaN
2296	2901	2012-10-30 03:15:27.365020160	1	NaN
2214	2795	2012-10-30 04:18:44.674880000	2	NaN
2063	2897	2012-10-30 04:23:27.460310016	1	NaN
1899	2880	2012-10-30 07:01:44.819969792	1	NaN
2252	2795	2012-10-30 07:05:20.722520064	1	NaN
1953	2076	2012-10-30 07:06:48.246269952	2	NaN
2880	1899	2012-10-30 07:07:25.647449856	1	NaN
2795	2252	2012-10-30 07:08:42.141440000	1	NaN
1922	2485	2012-10-30 11:44:34.077379840	3	NaN
2485	1922	2012-10-30 11:46:13.405260032	3	NaN
2904	2859	2012-10-30 14:36:00.068130048	1	NaN
2877	206	2012-10-30 16:59:32.918569984	-1	NaN
2485	2363	2012-10-30 17:19:22.450569984	3	NaN
2903	2343	2012-10-30 19:08:12.486639872	4	NaN
2343	2903	2012-10-30 19:15:40.787120128	4	NaN
2904	415	2012-10-30 19:52:32.456399872	1	NaN
2332	2647	2012-10-30 20:10:10.691320064	5	NaN
2647	2332	2012-10-30 20:11:20.869489920	2	NaN
2905	1953	2012-10-30 20:21:51.215290112	1	NaN
2780	2906	2012-10-30 21:15:34.438149888	2	NaN
2906	2780	2012-10-30 21:25:31.936229888	5	NaN
2536	2581	2012-10-30 22:05:31.308169984	-10	NaN
2635	2730	2012-10-30 23:21:10.908130048	1	NaN
2875	2635	2012-10-30 23:49:09.729530112	4	NaN
2176	1334	2012-10-31 00:02:34.872339968	1	NaN
1334	2176	2012-10-31 00:05:04.812509952	1	NaN
2600	2710	2012-10-31 00:32:29.935170048	1	NaN
2710	2600	2012-10-31 00:37:18.436819968	1	NaN
2875	1953	2012-10-31 00:42:07.616410112	2	NaN
2875	2823	2012-10-31 00:46:11.835830016	1	NaN
2125	2908	2012-10-31 01:34:22.698380032	1	NaN
2908	2125	2012-10-31 01:35:56.737509888	2	NaN
937	171	2012-10-31 02:38:33.235150080	5	NaN
2396	2728	2012-10-31 03:17:35.415590144	3	NaN
2880	2728	2012-10-31 03:18:11.183259904	1	NaN
2881	2266	2012-10-31 03:54:39.134840064	-10	NaN
2635	1953	2012-10-31 03:54:53.331670016	5	NaN
2881	2635	2012-10-31 03:55:13.061889792	-10	NaN
905	1953	2012-10-31 03:55:26.026560000	10	NaN
1810	2881	2012-10-31 04:00:42.985660160	-10	NaN
2396	2881	2012-10-31 04:01:21.737609984	-10	NaN
2351	2881	2012-10-31 04:02:17.351609856	-10	NaN
2877	757	2012-10-31 04:16:16.320160000	-1	NaN
2328	2835	2012-10-31 05:35:59.702800128	1	NaN
2835	2328	2012-10-31 05:38:44.586249984	1	NaN
2875	2647	2012-10-31 08:46:30.123770112	1	NaN
2647	2875	2012-10-31 08:46:54.786089984	1	NaN
96	112	2012-10-31 10:57:38.054240000	1	NaN
2266	1207	2012-10-31 12:36:56.649629952	-3	NaN
35	2909	2012-10-31 12:40:53.298080000	1	NaN
2909	35	2012-10-31 12:43:02.751329792	1	NaN
905	1207	2012-10-31 12:43:06.098799872	-10	NaN
2887	905	2012-10-31 13:00:21.934439936	1	NaN
2635	2910	2012-10-31 13:24:29.319400192	1	NaN
2635	2881	2012-10-31 13:36:16.869509888	-10	NaN
905	2887	2012-10-31 15:26:13.982359808	-10	NaN
2266	374	2012-10-31 15:39:31.126800128	-3	NaN
2877	374	2012-10-31 15:40:46.265440000	-1	NaN
905	2702	2012-10-31 15:49:52.765350144	-10	NaN
2887	2911	2012-10-31 15:51:55.915280128	1	NaN
2877	1028	2012-10-31 17:19:45.780859904	-1	NaN
2725	2018	2012-10-31 18:12:39.065040128	7	NaN
2912	1953	2012-10-31 18:13:24.142220032	1	NaN
2897	2063	2012-10-31 18:23:05.006769920	1	NaN
2897	257	2012-10-31 18:37:35.386850048	-1	NaN
2635	2828	2012-10-31 18:44:20.439549952	1	NaN
112	1478	2012-10-31 21:32:18.445400064	1	NaN
112	2138	2012-10-31 21:32:31.744329984	1	NaN
2914	1953	2012-10-31 22:04:41.606419968	1	NaN
2266	579	2012-10-31 22:12:07.450880000	-7	NaN
